Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name
ELEC,Indigo Park Canada Inc,39 Smithe Street,,Vancouver,BC,V6Z 2X8,,,P,2023-06-15,PLANNED - not yet accessible (Public),,,,,,,12,,,Non-Networked,,GPS,49.275729,-123.113291,2023-03-08,250261,2023-03-08 17:16:33 UTC,P,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Indigo Park Canada Inc,900 Fifth Street,,Vancouver,BC,V7L 1N2,,,P,2023-06-15,PLANNED - not yet accessible (Public),,,,,,,12,,,Non-Networked,,GPS,49.15662,-123.964972,2023-03-08,250262,2023-03-08 17:16:33 UTC,P,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Indigo Park Canada Inc,999 Canada Place,,Vancouver,BC,V6C 3E1,,,P,2023-06-15,PLANNED - not yet accessible (Public),,,,,,,16,,,Non-Networked,,GPS,49.2886791,-123.1116462,2023-03-08,250263,2023-03-08 17:16:33 UTC,P,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Onni Property Management Services Ltd,1611 Main St,,Vancouver,BC,V6A 2W5,,,P,2023-06-15,PLANNED - not yet accessible (Public),,,,,,,4,,,Non-Networked,,GPS,49.162,-123.0559,2023-03-08,250268,2023-03-08 17:16:33 UTC,P,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Onni Property Management Services Ltd,7433 Cambie St,,Vancouver,BC,V6P 6E8,,,P,2023-06-15,PLANNED - not yet accessible (Public),,,,,,,2,,,Non-Networked,,GPS,49.1305,-123.0654,2023-03-08,250269,2023-03-08 17:16:33 UTC,P,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Capital Regional District,1070 Tillicum Road,,Victoria,BC,V9A 1M9,,,P,2023-06-15,PLANNED - not yet accessible (Public),,,,,,,1,,,Non-Networked,,GPS,48.44693478,-123.4004721,2023-03-08,250296,2023-03-08 17:16:33 UTC,LG,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,First Capital Asset Management LP,1626 McKenzie Ave,,Victoria,BC,V8N0A3,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,48.46921,-123.33155,2023-01-12,250299,2023-01-12 21:05:40 UTC,P,,,2022-08-16,,,,,J1772,CA,,24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Onni Property Management Services Ltd,1905 Sooke Road,,Victoria,BC,V9B 1J2,,,P,2023-06-15,PLANNED - not yet accessible (Public),,,,,,,4,,,Non-Networked,,GPS,48.2626,-123.2802,2023-03-08,250301,2023-03-08 17:16:33 UTC,P,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Capital Regional District,150 Helmcken Road,,View Royal,BC,V9B 1L9,,,P,2023-06-15,PLANNED - not yet accessible (Public),,,,,,,1,,,Non-Networked,,GPS,48.46149483,-123.4313307,2023-03-08,250304,2023-03-08 17:16:33 UTC,LG,,,,,,,,J1772,CA,,,,PRÉVU - pas encore accessible (Public),,public,,,,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Chevron - On The Run,2260 Beacon Ave,,Sidney,BC,V8L 1X1,,877-906-6644,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,1,,Non-Networked,,GPS,48.64931304,-123.4056323,2023-02-09,250377,2023-02-09 19:47:03 UTC,P,,,2023-01-03,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Chevron - On The Run,320 Trans-Canada Hwy,,Duncan,BC,V9L 3R2,,877-906-6644,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,2,,Non-Networked,,GPS,48.7772345,-123.6980838,2023-02-09,250378,2023-02-09 19:47:03 UTC,P,,,2023-01-03,,,,,CHADEMO J1772COMBO,CA,,24 heures par jour,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GAS_STATION,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,SLENYAH STORE STORE 1,26 Stella Rd,,Fraser Lake,BC,V0J 1S0,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,54.061077,-124.91104,2023-03-16,250513,2023-03-16 00:40:50 UTC,,,,2023-01-11,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MARINE GATEWAY 60A - 24,446 SW Marine Dr,,Vancouver,BC,V5X 2R9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.210112,-123.115925,2023-03-16,250517,2023-03-16 00:40:56 UTC,,,,2023-01-11,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMVALTOY CVT PUBLIC,445 Crown Isle Blvd,,Courtenay,BC,V9N 9W1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.71372,-124.96041,2023-03-16,250593,2023-03-16 00:40:56 UTC,,,,2023-01-12,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MARINE GATEWAY 60A - 68,510-450 SW Marine Dr,,Vancouver,BC,V5X 0C3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.210109,-123.115651,2023-03-16,250594,2023-03-16 00:40:56 UTC,,,,2023-01-12,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MARINE GATEWAY 60A - 13,510-450 SW Marine Dr,,Vancouver,BC,V5X 0C3,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.210114,-123.115786,2023-03-16,250595,2023-03-16 00:40:56 UTC,,,,2023-01-12,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,ORAG AUDI GP-1,3701 Lougheed Hwy.,,Burnaby,BC,V5C 0J4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.266056,-123.022514,2023-03-16,250671,2023-03-16 00:40:34 UTC,,,,2023-01-12,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,The Fairview,2288 Pine St,,Vancouver,BC,V6J 5G4,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,49.266069,-123.1429038,2023-03-16,250748,2023-03-16 00:47:22 UTC,,,,2023-01-12,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Fernie - Visitor’s Information Centre,102 Commerce Rd,,Fernie,BC,V0B 1M5,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,49.52486956,-115.0553507,2023-03-16,250749,2023-03-16 00:47:22 UTC,,,,2023-01-12,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,City of Fernie - City Hall,501 3rd Ave,,Fernie,BC,V0B 1M0,,888-356-8911,E,,Public,24 hours daily,,,,,,5,,,FLO,https://flo.ca/,GPS,49.50429909,-115.0628617,2023-03-16,250750,2023-03-16 00:47:22 UTC,,,,2023-01-12,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Chevron - Tesla Supercharger,3663 De Wolf Way,,Merritt,BC,V1K 1C4,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,50.124357,-120.761603,2023-02-09,250753,2023-02-09 19:47:03 UTC,P,,,2023-01-12,,,,,TESLA,CA,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,Mt Terry Fox Rest Area,Mt Terry Fox rest area Highway 16,,Tete Jaune Cache,BC,V0E 1E0,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,52.980227,-119.320209,2023-03-16,250782,2023-03-16 00:47:22 UTC,,,,2023-01-16,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Oakridge Centre - Tesla Destination,650 W 41st Ave,,Vancouver,BC,V5Z 2M9,,604-264.9221  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,49.232488,-123.119316,2022-10-06,250843,2023-01-18 15:15:20 UTC,P,,,2015-03-17,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,,
ELEC,Forgotten Hill Bed & Breakfast - Tesla Destination,3960 Cottonwood Ln,,Naramata,BC,V0H 1N1,,250-496-5600  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,49.601292,-119.573627,2022-10-06,250856,2023-01-18 15:15:20 UTC,P,,,2016-11-28,,,,,J1772 TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,,
ELEC,Van Isle Marina - Tesla Destination,2320 Harbour Rd,,Sidney,BC,V8L 2P6,,2506561138  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,48.6672287,-123.4044729,2022-10-06,250890,2023-01-18 15:15:20 UTC,P,,,2022-03-22,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,,
ELEC,Eagle Ranch Resort - Tesla Destination,9581  Eagle Ranch Trail,,Invermere,BC,V0A 1K3,,2503420562  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,50.52967,-116.02751,2022-10-06,250978,2023-01-18 15:15:20 UTC,P,,,2022-03-25,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,,
ELEC,Lakeview Village Mall - Tesla Destination,845  Anders Road,,West Kelowna,BC,V1Z1K2,,1966767779  877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,49.86013,-119.55132,2022-10-06,251002,2023-02-09 17:35:53 UTC,P,,,2022-05-31,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,,
ELEC,Super 8 Osoyoos - Tesla Destination,9130  Main st,,Osoyoos,BC,V0H1V2,,2504952633  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,49.0323,-119.4682,2022-10-06,251003,2023-01-18 15:15:20 UTC,P,,,2022-06-28,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,,
ELEC,The Eagles Nest Bed and Breakfast - Tesla Destination,15620  Commonage Rd.,,Lake Country,BC,v4v1a8,,18667669350  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,50.10983,-119.45567,2022-10-06,251041,2023-01-18 15:15:20 UTC,P,,,2021-06-21,,,,,TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,,
ELEC,Fort Rodd Hill -  National Historic Site - Tesla Destination,603 Fort Rodd Hill Road,,Victoria,BC,V9C 2W8,,250-478-5849  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,48.43373,-123.45408,2022-10-06,251057,2023-01-18 15:15:20 UTC,P,,,2021-01-16,,,,,J1772 TESLA,CA,,,,Public,,public,,,,,,,,,,Free,Gratuit,,,,,,,,,,,,,,
ELEC,Maple Ridge Square Mall - Tesla Supercharger,22441 Dewdney Trunk Rd,,Maple Ridge,BC,V2X 7X7,,877-798-3752,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,49.220623,-122.600845,2023-02-09,251152,2023-02-09 19:47:03 UTC,P,,,2023-01-19,,,,,TESLA,CA,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,FALSE,,,,,
ELEC,MAPLE RIDGE BUSCENTRE4-CT4K,22470 Dewdney Trunk Rd,,Maple Ridge,BC,V2X 5Z6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.219788,-122.5997,2023-03-16,251977,2023-03-16 00:38:44 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,DENTALOFFICE CPF50-1,3500 30 St,,Vernon,BC,V1T 5E8,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.26763,-119.270959,2023-03-16,252039,2023-03-16 00:39:59 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,MARINE GATEWAY 60A - 57,450 SW Marine Dr,,Vancouver,BC,V5X 4V2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.210102,-123.115533,2023-03-16,252102,2023-03-16 00:40:56 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,WESCO WESCOKAM,1802 Versatile Drive,,Kamloops,BC,V1S 1S2,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,50.658551,-120.3944,2023-03-16,252103,2023-03-16 00:40:56 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COURTENAY CITY LEWIS CTR 1,295 Old Island Hwy,,Courtenay,BC,V9N 3P3,,888-758-4389,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.695364,-124.993071,2023-03-16,252106,2023-03-16 00:40:56 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COURTENAY CITY CITY HALL 1,830 Cliffe Ave,,Courtenay,BC,V9N 2J7,,888-758-4389,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.68968,-124.995691,2023-03-16,252107,2023-03-16 00:40:56 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,PSC POMEROY 1,9504 96 St,,Fort St. John,BC,V1J 1K9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,56.24115,-120.84251,2023-03-16,252108,2023-03-16 00:40:56 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,COMOX COMM CTR 1,1855 Noel Ave,,Comox,BC,V9M 2H4,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.681664,-124.929054,2023-03-16,252109,2023-03-16 00:40:57 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,NORTHCOAST HALL 1,1 Beach Road,,Sandspit,BC,V0T 1T0,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,53.24172,-131.83046,2023-03-16,252110,2023-03-16 00:40:57 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,VOC CULTURAL CENTER1,2674 Dunsmuir Ave,,Cumberland,BC,V0R 1S0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.619048,-125.032168,2023-03-16,252112,2023-03-16 00:40:57 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,VOC CULTURAL CENTER2,2674 Dunsmuir Ave,,Cumberland,BC,V0R 1S0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.619033,-125.032313,2023-03-16,252113,2023-03-16 00:40:57 UTC,,,,2023-01-25,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Jim Pattison - Guildford Village,15615 104 Avenue,,Surrey,BC,V4N 2H4,,888-356-8911,E,,Public,24 hours daily,,,,,,10,,,FLO,https://flo.ca/,GPS,49.1924155,-122.7882883,2023-03-16,252195,2023-03-16 00:47:22 UTC,,,,2023-01-26,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Sun Tower 1,4458 Beresford Street,,Burnaby,BC,V5H 0J1,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,49.22516,-123.005061,2023-03-16,252605,2023-03-16 00:47:22 UTC,,,,2023-01-27,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Olympic Villas Inc.,4010 Walters St,,Merritt,BC,V1K 1L7,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,50.12259,-120.769517,2023-03-16,252608,2023-03-16 00:47:22 UTC,,,,2023-01-28,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LEQAMEL ESSO DCFC2 NORTH,41350 Lougheed Hwy.,,Deroche,BC,V0M 1G0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.174812,-122.08077,2023-03-16,252666,2023-03-16 00:40:56 UTC,,,,2023-01-30,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LEQAMEL ESSO DCFC SOUTH-LEFT,41350 Lougheed Hwy.,,Deroche,BC,V0M 1G0,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.17479,-122.08078,2023-03-16,252667,2023-03-16 00:40:57 UTC,,,,2023-01-30,,,,,CHADEMO J1772COMBO,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Goode Properties - 710-730 Stremel Rd,710-730 Stremel Rd,,Kelowna,BC,V1X 5E7,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,49.904661,-119.399374,2023-03-16,252671,2023-03-16 00:47:22 UTC,,,,2023-01-31,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,JPTS JPTS,15389 Guildford Dr,,Surrey,BC,V3R 0H9,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.196377,-122.795299,2023-03-16,252774,2023-03-16 00:40:31 UTC,,,,2023-01-31,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,TOWN LADYSMITH MUSEUM,721 1st Ave,,Ladysmith,BC,V9G 1A5,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.995006,-123.819404,2023-03-16,252945,2023-03-16 00:38:56 UTC,,,,2023-02-01,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"CEDAR RD , SCH HARBOUR 1",200 Hemlock St,,Ucluelet,BC,V0R 3A0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.945316,-125.553535,2023-03-16,252967,2023-03-16 00:40:59 UTC,,,,2023-02-01,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Alpine Refrigeration,45933 Trethewey Avenue,,Chilliwack,BC,V2P 1K4,,888-356-8911,E,,Public,24 hours daily,,,,,,1,,,FLO,https://flo.ca/,GPS,49.16313725,-121.9537751,2023-03-16,252969,2023-03-16 00:47:22 UTC,,,,2023-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Henderson Recreation Centre,2291 Cedar Hill Cross Rd,,Victoria,BC,V8P 5H9,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,48.456207,-123.310747,2023-03-16,252970,2023-03-16 00:47:22 UTC,,,,2023-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,930 Seymour St,930 Seymour St,,Vancouver,BC,V6B 1B4,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,49.27923271,-123.1208819,2023-03-16,252972,2023-03-16 00:47:22 UTC,,,,2023-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Arbour Place-2 (public),4769 Hazel St,,Burnaby,BC,V5H 1S7,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,49.22900075,-122.9967879,2023-03-16,252973,2023-03-16 00:47:22 UTC,,,,2023-02-01,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Bayview at Coal Harbour-1 (public),1529 West Pender St,,Vancouver,BC,V6G 3J3,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,49.29025733,-123.1292107,2023-03-16,252974,2023-03-16 00:47:22 UTC,,,,2023-02-02,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Panarama Tower-2 (public),4390 Grange St,,Burnaby,BC,V5H 1P6,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,49.23194491,-123.0062444,2023-03-16,252975,2023-03-16 00:47:22 UTC,,,,2023-02-02,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Yaletown Nine Three Nine-1 (public),939 Beatty St,,Vancouver,BC,V6Z 3C1,,888-356-8911,E,,Public,24 hours daily,,,,,,3,,,FLO,https://flo.ca/,GPS,49.27631032,-123.1163952,2023-03-16,252976,2023-03-16 00:47:22 UTC,,,,2023-02-02,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,INFRASTRUCTURE STATION 1,1426 BC-4,,Tofino,BC,V0R 2Z0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.106644,-125.8673,2023-03-16,253042,2023-03-16 00:40:59 UTC,,,,2023-02-02,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,"CEDAR RD , SCH CEDAR 1",1638 Cedar Rd,,Ucluelet,BC,V0R 3A0,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,48.943333,-125.54745,2023-03-16,253043,2023-03-16 00:40:59 UTC,,,,2023-02-02,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF CR CA SPORTSPLEX 1,1800 S Alder St,,Campbell River,BC,V9W 7J1,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.977707,-125.23384,2023-03-16,253354,2023-03-16 00:40:59 UTC,,,,2023-02-03,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Building B,101 - 19322 34a Ave,,Surrey,BC,V3Z 1A1,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,49.064349,-122.688227,2023-03-16,253357,2023-03-16 00:47:22 UTC,,,,2023-02-04,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,Kootenay Lake Ferry,450 Ferry Landing Rd,,Balfour,BC,V0G 1C0,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,49.624976,-116.960065,2023-03-16,253359,2023-03-16 00:47:22 UTC,,,,2023-02-04,,,,,J1772,CA,,Accessible 24 heures par jour,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
ELEC,LEDGESTONE MIDDLE CHARGER,7488 Southwynde Ave,,Burnaby,BC,V3N 5C6,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,49.207293,-122.964033,2023-03-16,253399,2023-03-16 00:40:59 UTC,,,,2023-02-04,,,,,J1772,CA,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,
